tag_id,mlat,mlon
982000411818437,10.811155,124.7646325
982000411818438,10.871876666666667,124.71376666666666
982000411818439,10.873853333333333,124.71075333333333
982000411818440,10.873875,124.71075
982000411818441,10.868784999999999,124.7163975
982000411818442,10.652365,124.78363
982000411818443,10.727275,124.793315
982000411818444,10.869833333333334,124.71587333333333
982000411818445,10.87193,124.71382333333334
982000411818446,10.87301,124.71163
982000411818447,10.727255,124.79332333333333
982000411818448,10.873975,124.71075499999999
982000411818449,10.87388,124.710725
982000411818450,10.811176666666666,124.76460666666667
982000411818451,10.873854999999999,124.71084
982000411818452,10.8739,124.710665
982000411818453,10.87298,124.711595
982000411818454,10.871476666666666,124.7139
982000411818455,10.7645275,124.785455
982000411818456,10.871885,124.71378
982000411818457,10.87146,124.714085
982000411818458,10.8111,124.76462
982000411818459,10.764192857142858,124.78530857142857
982000411818461,10.871962499999999,124.71381500000001
982000411818465,10.873005,124.712165
982000411818466,10.871533333333334,124.71388666666667
982000411818467,10.87311,124.71222
982000411818469,10.8729875,124.71160499999999
982000411818470,10.873854285714286,124.71085714285714
982000411818472,10.835955,124.74677
982000411818473,10.873963333333334,124.71088666666667
982000411818474,10.87386,124.71063
982000411818475,10.8718825,124.7137875
982000411818476,10.874125,124.71093
982000411818477,10.871476666666666,124.71409
982000411818478,10.76421,124.78531333333333
982000411818480,10.868786666666667,124.71682666666666
982000411818481,10.87188,124.71375
982000411818482,10.811683333333335,124.76423666666666
982000411818485,10.871475,124.71416
982000411818490,10.87188,124.713765
982000411818491,10.768596666666665,124.78393333333334
982000411818493,10.7689275,124.78361000000001
982000411818494,10.81117,124.76461499999999
982000411818495,10.871545,124.714145
982000411818496,10.871895,124.71378
982000411818498,10.87149,124.714155
982000411818499,10.869465,124.7163
982000411818500,10.811495,124.76441
982000411818501,10.8736,124.71157
982000411818502,10.87146,124.71395
982000411818503,10.76933,124.783435
982000411818505,10.871473333333334,124.71415666666667
982000411818506,10.873873333333334,124.71074666666667
982000411818507,10.836313333333333,124.74658333333333
982000411818509,10.76867,124.7838525
982000411818510,10.871907499999999,124.7137675
982000411818511,10.873105,124.712125
982000411818513,10.87355,124.71201
982000411818515,10.872996666666666,124.71162333333334
982000411818516,10.743275,124.7869275
982000411818517,10.872985,124.71162
982000411818518,10.87384,124.710775
982000411818521,10.87351,124.71207333333334
982000411818522,10.83631,124.74659
982000411818523,10.874046666666667,124.71074333333334
982000411818524,10.7697675,124.7831775
982000411818525,10.873856666666667,124.71075333333333
982000411818528,10.641085,124.778525
982000411818529,10.871475,124.71416500000001
982000411818530,10.873866666666666,124.71058333333333
982000411818531,10.87188,124.71378
982000411818532,10.743765,124.78654833333334
982000411818533,10.871476666666666,124.71415666666667
982000411818535,10.768505,124.7840025
982000411818536,10.872983333333334,124.71161333333333
982000411818537,10.633406666666666,124.77646
982000411818538,10.641385,124.778035
982000411818539,10.641353333333333,124.77827666666667
982000411818540,10.86962,124.71617
982000411818541,10.87375,124.710805
982000411818543,10.868915,124.7164325
982000411818544,10.8698,124.715835
982000411818545,10.75328,124.78444
982000411818546,10.87373,124.71128
982000411818548,10.64098,124.77874
982000411818550,10.868805,124.7163975
982000411818551,10.871386666666666,124.71392333333334
982000411818552,10.869626666666667,124.71616333333334
982000411818553,10.87371,124.71064
982000411818555,10.869446666666667,124.71639333333333
982000411818556,10.87292,124.71211
982000411818558,10.632735,124.776645
982000411818562,10.63356,124.776775
982000411818563,10.86904,124.716375
982000411818564,10.86911,124.71630999999999
982000411818565,10.868745,124.71663
982000411818566,10.869875,124.71592
982000411818569,10.869003333333334,124.71653
982000411818570,10.633573333333334,124.77676666666666
982000411818574,10.633393333333334,124.77647333333334
982000411818576,10.868786666666667,124.71641666666666
982000411818578,10.868993333333334,124.71652333333333
982000411818579,10.6332025,124.77656
982000411818580,10.763865,124.78512
982000411818582,10.63399,124.776785
982000411818583,10.87139,124.7139225
982000411818585,10.76868,124.78394333333334
982000411818586,10.63272,124.776645
982000411818587,10.869615,124.716115
982000411818588,10.86889,124.7164425
982000411818591,10.86981,124.715895
982000411818593,10.6341175,124.776515
982000411818595,10.869766666666667,124.71594333333334
982000411818596,10.641366666666666,124.77828333333333
982000411818597,10.75647,124.785815
982000411818598,10.633213333333334,124.77654666666666
982000411818599,10.873336666666667,124.71220666666666
982000411818600,10.87414,124.710735
982000411818601,10.64151,124.777875
982000411818602,10.8715,124.71388250000001
982000411818604,10.633736666666666,124.77690333333334
982000411818605,10.6335125,124.77671
982000411818608,10.8689925,124.71653
982000411818609,10.6334925,124.77671
982000411818610,10.764416666666666,124.78537833333334
982000411818612,10.633985,124.77648500000001
982000411818613,10.755826666666668,124.78541
982000411818614,10.768276666666667,124.78416
982000411818615,10.86891,124.7164375
982000411818617,10.633203333333334,124.77655666666666
982000411818619,10.874165,124.71078
982000411818620,10.86879,124.71683
982000411818621,10.768507499999998,124.7840075
982000411818623,10.86987,124.715835
982000411818624,10.8735275,124.711
982000411818625,10.633205,124.77655
982000411818626,10.641363333333334,124.77827
982000411818627,10.641476666666666,124.77821333333334
982000411818628,10.8689325,124.71642750000001
982000411818630,10.641535000000001,124.77795499999999
982000411818631,10.86988,124.71584
982000411818633,10.873445,124.712165
982000411818634,10.728204999999999,124.793375
982000411818635,10.86904,124.71638333333334
982000411818636,10.87031,124.7152
982000411818641,10.6415325,124.77796
982000411818656,10.641540000000001,124.77795666666667
982000411818669,10.641536666666667,124.77796333333333
982000411818678,10.64153,124.77796
982000411818679,10.641535000000001,124.777965
982000411818694,10.87152,124.71388
982000411818699,10.641535000000001,124.77797
982000411818722,10.64147,124.77823
982000411818724,10.871523333333334,124.71388666666667
982000411818725,10.641540000000001,124.77796
982000411818726,10.87147,124.71391249999999
982000411818731,10.641535000000001,124.77796
985153000350978,10.87146,124.71388
985153000350983,10.861378571428572,124.72148
985153000351293,10.79891,124.76864625
985153000351375,10.65272,124.78342666666667
985153000351496,10.873750000000001,124.71125666666667
985153000351755,10.857463333333333,124.72485666666667
985153000351949,10.652335,124.783665
985153000352056,10.873923333333334,124.71092333333333
985153000352066,10.87353,124.71202
985153000352072,10.651826666666667,124.78294333333334
985153000352251,10.87294,124.71152666666666
985153000352732,10.633353333333334,124.77683666666667
985153000352985,10.872874285714285,124.71216714285714
985153000352991,10.86182,124.72117
985153000353259,10.652256666666666,124.78281
985153000353312,10.633745,124.7767825
985153000353379,10.8713525,124.71421
985153000353383,10.86933,124.716345
985153000353755,10.861805,124.720995
