"lat","lon","date","site","anem_id","anem_obs"
10.633093330525,124.777052931,"2016-05-12","Sitio Baybayon","2182",NA
10.632898220775,124.77694679515,"2016-06-07","Sitio Baybayon","2550",NA
10.633839801875,124.776899521275,"2016-05-12","Sitio Baybayon","2190",NA
10.873574637825,124.711069813925,"2016-05-15","Palanas","2221",NA
10.871475033925,124.714272727725,"2016-05-21","Wangag","2282",NA
10.809807444475,124.7650422505,"2016-05-25","Hicgop South","2297",NA
10.8609729493,124.7218858427,"2016-06-06","Magbangon","2512",NA
10.632751914675,124.776686851425,"2016-06-07","Sitio Baybayon","2533",NA
10.87469066725,124.710650614,"2016-06-14","Palanas","2001",NA
10.855296975925,124.726802813825,"2016-06-15","Cabatoan","931",NA
10.873608081575,124.7115413379,"2016-06-14","Palanas","2572",NA
10.874338082525,124.710699669075,"2016-06-14","Palanas","2010",NA
10.65251809775,124.7837367654,"2016-06-09","Tamakin Dacot","393",NA
10.633281378525,124.7770664259,"2016-06-07","Sitio Baybayon","2186",NA
10.63295488245,124.7769789817,"2016-06-07","Sitio Baybayon","2547",NA
10.63288284,124.777054733125,"2016-06-07","Sitio Baybayon","770",NA
10.632770250075,124.776581050825,"2016-06-07","Sitio Baybayon","2532",NA
10.8697241801,124.7159411246,"2016-06-05","Wangag","1121",NA
10.872751032,124.71183357295,"2016-06-05","Palanas","2489",NA
10.87309064575,124.711611159175,"2016-06-05","Palanas","915",NA
10.8699217625,124.71593452385,"2016-06-04","Wangag","2479",NA
10.858385371975,124.724362024575,"2016-06-03","Magbangon","2456",NA
10.8599918266,124.722449358075,"2016-06-02","Magbangon","2429",NA
10.8618991077,124.7210869426,"2016-05-29","Magbangon","1184",NA
10.74360711035,124.786911536975,"2016-05-27","Visca","2313",NA
10.798465765525,124.7686540545,"2016-05-26","Elementary School","702",NA
10.809133728025,124.7652508761,"2016-05-25","Hicgop South","2296",NA
10.871517383525,124.71421866445,"2016-05-21","Wangag","2286",NA
10.7686112076,124.783874354325,"2016-05-19","San Agustin","2280",NA
10.7689189911,124.783792169775,"2016-05-19","San Agustin","2278",NA
10.76938376765,124.783484826325,"2016-05-19","San Agustin","1351",NA
10.640656028425,124.784080947275,"2016-05-18","Haina","2261",NA
10.640804471925,124.784925549775,"2016-05-18","Haina","2259",NA
10.8552038111,124.727273143375,"2016-05-17","Cabatoan","873",NA
10.854944621675,124.727717111825,"2016-05-17","Cabatoan","2248",NA
10.855579907075,124.72689340125,"2016-05-17","Cabatoan","2240",NA
10.872897442875,124.7121806466,"2016-05-16","Palanas","875",NA
10.873108017275,124.712202020475,"2016-05-16","Palanas","2235",NA
10.873232278975,124.71219973635,"2016-05-16","Palanas","280",NA
10.861055196725,124.721779874525,"2016-06-06","Magbangon","2516",NA
10.87353098905,124.7120182682,"2016-05-16","Palanas","2227",NA
10.87353071665,124.711685758075,"2016-05-15","Palanas","2224",NA
10.87385696125,124.711078992125,"2016-05-15","Palanas","2015",NA
10.873830788775,124.710733259575,"2016-05-13","Palanas","2014",NA
10.87376178475,124.710702141725,"2016-05-13","Palanas","2198",NA
10.874140458175,124.7107232851,"2016-05-13","Palanas","492",NA
10.633739847725,124.776946145575,"2016-05-12","Sitio Baybayon","800",NA
10.633678534075,124.77680132725,"2016-05-12","Sitio Baybayon","2179",NA
10.633389987025,124.776855034275,"2016-05-12","Sitio Baybayon","2176",NA
10.871460700875,124.7138796584,"2016-05-21","Wangag","2294",NA
10.855597802425,124.7269561817,"2016-06-15","Cabatoan","2582",NA
10.85516709835,124.72740214085,"2016-06-15","Cabatoan","2242",NA
10.85478938885,124.727730879075,"2016-06-15","Cabatoan","2250",NA
10.8715009759,124.714141027075,"2016-06-15","Wangag","2287",NA
10.87146570905,124.714115106025,"2016-06-15","Wangag","2579",NA
10.871352846725,124.714185912175,"2016-06-15","Wangag","2035",NA
10.871390167175,124.7141502891,"2016-06-15","Wangag","2578",NA
10.8714543935,124.7142178053,"2016-06-15","Wangag","2577",NA
10.871566354775,124.714266776575,"2016-06-15","Wangag","2284",NA
10.873651101725,124.711305114925,"2016-06-14","Palanas","2218",NA
10.87356248405,124.711134228875,"2016-06-14","Palanas","2571",NA
10.873543289475,124.711123940075,"2016-06-14","Palanas","2570",NA
10.87363396075,124.71110788875,"2016-06-14","Palanas","2220",NA
10.8737106761,124.711153151,"2016-06-14","Palanas","2216",NA
10.87430721615,124.71089731435,"2016-06-14","Palanas","2568",NA
10.87430086685,124.710855656325,"2016-06-14","Palanas","2208",NA
10.8743581362,124.71081079215,"2016-06-14","Palanas","2207",NA
10.87437808515,124.71077403755,"2016-06-14","Palanas","2566",NA
10.874421272875,124.710707673825,"2016-06-14","Palanas","2203",NA
10.87440151255,124.71066494705,"2016-06-14","Palanas","2204",NA
10.8745179791,124.71059127015,"2016-06-14","Palanas","2563",NA
10.8548408118,124.72756715955,"2016-06-15","Cabatoan","2246",NA
10.87443541735,124.710603130525,"2016-06-14","Palanas","2002",NA
10.652474805275,124.7836575564,"2016-06-09","Tamakin Dacot","2561",NA
10.65233704865,124.7836669022,"2016-06-09","Tamakin Dacot","2560",NA
10.6523692142,124.783815597175,"2016-06-09","Tamakin Dacot","2564",NA
10.65239379415,124.7839786671,"2016-06-09","Tamakin Dacot","2559",NA
10.653827288175,124.7839318961,"2016-06-09","Tamakin Dacot","2135",NA
10.63326733885,124.777068458475,"2016-06-07","Sitio Baybayon","2553",NA
10.633066571325,124.777086207175,"2016-06-07","Sitio Baybayon","2552",NA
10.63291194615,124.776948262,"2016-06-07","Sitio Baybayon","2549",NA
10.6329746847,124.776967058425,"2016-06-07","Sitio Baybayon","2548",NA
10.6329151103,124.7770805913,"2016-06-07","Sitio Baybayon","2546",NA
10.632944405075,124.7770955111,"2016-06-07","Sitio Baybayon","2545",NA
10.632810420375,124.777058672625,"2016-06-07","Sitio Baybayon","2543",NA
10.856992027275,124.725343922625,"2016-06-02","Magbangon","2434",NA
10.63278657385,124.77702897975,"2016-06-07","Sitio Baybayon","2542",NA
10.63278079035,124.77703851415,"2016-06-07","Sitio Baybayon","2541",NA
10.632690601075,124.7768478049,"2016-06-07","Sitio Baybayon","2538",NA
10.632903710925,124.777059720375,"2016-06-07","Sitio Baybayon","2544",NA
10.6327143218,124.776922026675,"2016-06-07","Sitio Baybayon","2157",NA
10.855043674825,124.727658166075,"2016-06-15","Cabatoan","2243",NA
10.6327634398,124.7767686378,"2016-06-07","Sitio Baybayon","782",NA
10.632716186825,124.776614494625,"2016-06-07","Sitio Baybayon","2151",NA
10.652412381025,124.78403394575,"2016-06-09","Tamakin Dacot","2557",NA
10.632716186825,124.776614494625,"2016-06-07","Sitio Baybayon","2531",NA
10.6327311485,124.776680334475,"2016-06-07","Sitio Baybayon","2156",NA
10.6327002402,124.776695589525,"2016-06-07","Sitio Baybayon","2153",NA
10.6326634437,124.7767522093,"2016-06-07","Sitio Baybayon","2530",NA
10.6325742393,124.77674370165,"2016-06-07","Sitio Baybayon","2529",NA
10.63253863715,124.776821569575,"2016-06-07","Sitio Baybayon","2149",NA
10.632473991725,124.776950064125,"2016-06-07","Sitio Baybayon","2527",NA
10.6324652536,124.7769352072,"2016-06-07","Sitio Baybayon","2526",NA
10.861092915275,124.7217290383,"2016-06-06","Magbangon","2523",NA
10.861090421675,124.721788256425,"2016-06-06","Magbangon","2522",NA
10.85745774675,124.72465870205,"2016-06-02","Magbangon","2445",NA
10.861031580725,124.721765541475,"2016-06-06","Magbangon","2520",NA
10.860999184675,124.7217808175,"2016-06-06","Magbangon","2518",NA
10.861020872825,124.721794459025,"2016-06-06","Magbangon","2517",NA
10.874424332275,124.710725380575,"2016-06-14","Palanas","2205",NA
10.861072798725,124.721848040375,"2016-06-06","Magbangon","2515",NA
10.861055217675,124.7218260588,"2016-06-06","Magbangon","2514",NA
10.861025671475,124.721858475825,"2016-06-06","Magbangon","2513",NA
10.861011317475,124.7219526884,"2016-06-06","Magbangon","2510",NA
10.86087974255,124.722024856575,"2016-06-06","Magbangon","2508",NA
10.860873141825,124.7220068355,"2016-06-06","Magbangon","2507",NA
10.86088590325,124.722006248775,"2016-06-06","Magbangon","2506",NA
10.855285031725,124.726263752675,"2016-06-06","Cabatoan","2505",NA
10.85534642915,124.726238648875,"2016-06-06","Cabatoan","2504",NA
10.8555073198,124.726161304875,"2016-06-06","Cabatoan","2503",NA
10.855606708225,124.726181630975,"2016-06-06","Cabatoan","2502",NA
10.869146855525,124.7163261473,"2016-06-05","Wangag","2500",NA
10.869202301825,124.716378743775,"2016-06-05","Wangag","2069",NA
10.869249009975,124.7163320985,"2016-06-05","Wangag","2499",NA
10.869285387475,124.716344063625,"2016-06-05","Wangag","2497",NA
10.869442925325,124.716157084325,"2016-06-05","Wangag","2495",NA
10.872968123325,124.7122495668,"2016-06-05","Palanas","876",NA
10.87447456085,124.710595146775,"2016-06-14","Palanas","2192",NA
10.87284748675,124.7121278825,"2016-06-05","Palanas","2493",NA
10.872838580975,124.7119426634,"2016-06-05","Palanas","424",NA
10.872833719475,124.711871710625,"2016-06-05","Palanas","425",NA
10.81122618635,124.7645465238,"2016-05-25","Hicgop South","2301",NA
10.872930090425,124.711706042275,"2016-06-05","Palanas","2488",NA
10.8729887637,124.7115900577,"2016-06-05","Palanas","2487",NA
10.87294188795,124.711526983875,"2016-06-05","Palanas","2486",NA
10.871380988975,124.71420110435,"2016-06-15","Wangag","2037",NA
10.860997717825,124.72178287105,"2016-06-06","Magbangon","2519",NA
10.8730904362,124.711604034525,"2016-06-05","Palanas","2485",NA
10.869630596125,124.716023392975,"2016-06-04","Wangag","2484",NA
10.869648722,124.715905899625,"2016-06-04","Wangag","2061",NA
10.86969442435,124.715915727425,"2016-06-04","Wangag","1121",NA
10.86975458545,124.7159119346,"2016-06-04","Wangag","2480",NA
10.8698376501,124.71587624865,"2016-06-04","Wangag","2475",NA
10.8699222654,124.7158620204,"2016-06-04","Wangag","2473",NA
10.87025299435,124.71510563745,"2016-06-03","Wangag","2469",NA
10.87032860332,124.71494532936,"2016-06-03","Wangag","2060",NA
10.87042176395,124.7147918609,"2016-06-03","Wangag","2469",NA
10.869333667225,124.716370885725,"2016-06-05","Wangag","2498",NA
10.8705491759,124.714694051067,"2016-06-03","Wangag","2465",NA
10.87071009726,124.71459516696,"2016-06-03","Wangag","2464",NA
10.8737304993,124.711211824325,"2016-05-15","Palanas","941",NA
10.870783694575,124.71450448735,"2016-06-03","Wangag","2463",NA
