"","anem_obs","lat2","lon2"
"489",572,10.74397625,124.786334875
"490",573,10.8618799445625,124.72108256305
"491",574,10.6528976967929,124.783505294436
"492",575,10.8738628984208,124.71098755765
"493",576,10.6408896005083,124.783576414467
"494",577,10.6328237109062,124.776895901306
"495",578,10.874152083885,124.71072372935
"496",579,10.8737117126694,124.711144698897
"497",581,10.8714579940125,124.714232197263
"498",582,10.87163242875,124.713877732187
"499",583,10.6520611792708,124.783437547165
"500",584,10.7692550949292,124.783519342317
"501",585,10.633196647975,124.776865186862
"502",586,10.8698313008063,124.7159268387
"503",587,10.869624421475,124.716169077442
"504",588,10.8738042018389,124.71089825965
"505",590,10.8713565243,124.714162306625
"506",591,10.640655139915,124.7813629182
"507",592,10.8737599616875,124.71080065005
"508",593,10.860944147,124.721781529962
"509",594,10.8737307437833,124.711279431362
"510",595,10.6347961770375,124.776302604
"511",596,10.6529292510875,124.783471121925
"512",597,10.6339770276167,124.7767106979
"513",599,10.871477806925,124.714179227592
"514",600,10.8718434604875,124.713700882862
"515",601,10.8718697377333,124.713765678458
"516",602,10.8735173789292,124.711993691746
"517",603,10.652852625,124.783446625
"518",604,10.868813067175,124.716444715962
"519",605,10.8548260512,124.727579929838
"520",606,10.768368125,124.78408175
"521",608,10.87359314085,124.711405173875
"522",610,10.6327199298563,124.77691632695
"523",611,10.8718175679375,124.713759229975
"524",612,10.8735239668917,124.711691185361
"525",613,10.8545402755375,124.728523604163
"526",614,10.6405272404625,124.78080510045
"527",615,10.87351205852,124.71209473209
"528",616,10.87138434593,124.71394607238
"529",617,10.6338827381937,124.776697999338
"530",620,10.8729134491862,124.711733613515
"531",621,10.6526225153375,124.783739971475
"532",622,10.7432804955333,124.786917893208
"533",623,10.8714292499,124.713953720425
"534",624,10.8714872562,124.713929900375
"535",625,10.6522658017958,124.78281279187
"536",626,10.6338466693,124.776745426558
"537",627,10.8729571789179,124.711674505386
"538",628,10.6332327111125,124.777070847325
"539",629,10.8717739675167,124.713915358296
"540",630,10.6406949414125,124.781153504725
"541",631,10.6521229539125,124.783816885887
"542",632,10.87179581235,124.713807849414
"543",633,10.8718812419167,124.713762584142
"544",634,10.7641910050778,124.785304500775
"545",636,10.8715290622667,124.714217861183
"546",637,10.860947701475,124.721657683183
"547",638,10.8119023964,124.764326121675
"548",639,10.8694876336875,124.71630011845
"549",640,10.87145725,124.71427925
"550",641,10.871593281625,124.714017191442
"551",642,10.86984423585,124.715930616892
"552",643,10.87388049905,124.71050594395
"553",644,10.8363012853083,124.746614566533
"554",645,10.6341886043375,124.776382148275
"555",646,10.6325176369958,124.776845234458
"556",647,10.8738576407964,124.710740171632
"557",648,10.871435282175,124.714024298833
"558",649,10.8733200794083,124.712143284275
"559",650,10.8702613692667,124.715117190492
"560",651,10.63397844905,124.776868791075
"561",652,10.6336314076875,124.776665172087
"562",653,10.8730963384583,124.711608078808
"563",654,10.7927913498083,124.734777426342
"564",655,10.7693615346375,124.7834829823
"565",656,10.63335460495,124.776654067675
"566",657,10.6336671870625,124.776833346112
"567",659,10.8714782190583,124.714145015458
"568",660,10.641067176475,124.77995140885
"569",661,10.871581840325,124.714212514225
"570",662,10.8729010306583,124.712149160875
"571",663,10.8611368402375,124.721735627738
"572",664,10.8742800471417,124.710621919947
"573",665,10.86106057825,124.72170531045
"574",666,10.860995632825,124.72192692455
"575",667,10.6528222281583,124.783480761108
"576",668,10.72717630655,124.793340970063
"577",669,10.7562120663167,124.785640529058
"578",670,10.7564775,124.78582425
"579",671,10.8737338952833,124.711353465658
"580",672,10.744015875,124.786359375
"581",673,10.8715138990286,124.71415391425
"582",675,10.873909505775,124.7104695171
"583",676,10.6334237940583,124.776842608108
"584",677,10.744782625,124.7858905
"585",678,10.6523213046611,124.782750026792
"586",680,10.74483625,124.78578275
"587",681,10.8608331726083,124.721934767542
"588",682,10.8694911631875,124.716288344938
"589",683,10.7988761225667,124.768643339617
"590",684,10.6539246754375,124.7839397646
"591",685,10.86884775,124.71648075
"592",686,10.7984210235217,124.76868278638
"593",687,10.6335164071,124.776605903163
"594",688,10.743793536572,124.78653619848
"595",689,10.871476238825,124.714113513475
