dive_num,obs_time,gps,anem_id,date,id,lat,lon
10,2018-03-09T02:48:00Z,4,2975,2018-03-09,473,10.871412463,124.714043650275
10,2018-03-09T03:00:00Z,4,2974,2018-03-09,538,10.871380360325,124.71404339885001
10,2018-03-09T03:14:00Z,4,2976,2018-03-09,472,10.871393016999999,124.71400676992499
10,2018-03-09T03:15:00Z,4,2891,2018-03-09,471,10.871399177699999,124.714009976025
10,2018-03-09T03:25:00Z,4,2903,2018-03-09,470,10.87139381325,124.71397485585
10,2018-03-09T03:27:00Z,4,2977,2018-03-09,469,10.8713932894,124.71396655775
10,2018-03-09T03:29:00Z,4,2029,2018-03-09,467,10.87138411125,124.713953377225
10,2018-03-09T03:30:00Z,4,2978,2018-03-09,464,10.871378285825,124.71395105125
10,2018-03-09T03:30:00Z,4,2978,2018-03-09,465,10.871378285825,124.71395105125
10,2018-03-09T03:39:00Z,4,2904,2018-03-09,462,10.871452800925,124.713948515725
10,2018-03-09T03:48:00Z,4,2979,2018-03-09,461,10.87146329925,124.713890366225
10,2018-03-09T03:48:00Z,4,2294,2018-03-09,495,10.87146329925,124.713890366225
10,2018-03-09T03:59:00Z,4,1143,2018-03-09,460,10.871487816325,124.71387974219999
10,2018-03-09T03:59:00Z,4,1142,2018-03-09,638,10.871487816325,124.71387974219999
10,2018-03-09T04:01:00Z,4,2907,2018-03-09,459,10.871490917625,124.713876326575
10,2018-03-09T04:13:00Z,4,2980,2018-03-09,455,10.871511180875,124.7138527944
10,2018-03-09T04:18:00Z,4,2906,2018-03-09,644,10.871494982875,124.713856838625
10,2018-03-09T04:23:00Z,4,2982,2018-03-09,618,10.87155973305,124.713830561375
10,2018-03-09T04:28:00Z,4,2981,2018-03-09,611,10.87152157445,124.713870626875
11,2018-03-09T06:12:00Z,4,2983,2018-03-09,454,10.8719912544,124.713927079
11,2018-03-09T06:18:00Z,4,660,2018-03-09,453,10.871961310025,124.71392389385
11,2018-03-09T06:33:00Z,4,2984,2018-03-09,452,10.871988299775,124.71387768865
