lat,lon,obs_time,anem_id
10.8714245539,124.714207914675,2018-03-08T06:28:00Z,2888
10.871432579575,124.714193749225,2018-03-08T06:31:00Z,2888
10.87145101975,124.714148466,2018-03-08T06:38:00Z,2962
10.871412944975,124.714165586025,2018-03-08T06:42:00Z,2962
10.871412693525,124.71417086665,2018-03-08T06:43:00Z,2963
10.871384697975,124.7141842567,2018-03-08T06:48:00Z,2961
10.87136686545,124.714169190275,2018-03-08T06:56:00Z,2036
10.87135246955,124.714157937575,2018-03-08T07:01:00Z,2964
10.871469208499999,124.7141094692,2018-03-08T07:13:00Z,2579
10.871465646225001,124.71411254957499,2018-03-08T07:15:00Z,2887
10.87147970685,124.714136647525,2018-03-08T07:20:00Z,2887
10.87147859625,124.714144170275,2018-03-08T07:22:00Z,2965
10.87150489445,124.714157120325,2018-03-08T07:27:00Z,2965
10.871510070275,124.71416053595,2018-03-08T07:32:00Z,2966
10.871517194900001,124.714141215675,2018-03-08T07:39:00Z,2596
10.871538044875,124.7141284961,2018-03-08T07:45:00Z,2967
10.871538044875,124.7141284961,2018-03-08T07:45:00Z,2597
10.871537500075,124.7141278046,2018-03-08T07:46:00Z,2291
10.871567758725,124.71411718055,2018-03-08T07:48:00Z,2967
10.87161578705,124.714063326825,2018-03-08T07:57:00Z,2968
10.87162425275,124.7140432731,2018-03-08T08:05:00Z,2969
10.871641058449999,124.71405257705,2018-03-08T08:07:00Z,2969
10.871438991725,124.71401802267499,2018-03-09T01:59:00Z,1135
10.871444544775,124.714027347525,2018-03-09T02:01:00Z,2970
10.871455504075,124.714037426725,2018-03-09T02:08:00Z,2886
10.871454728749999,124.71404373415,2018-03-09T02:17:00Z,2971
10.87148739725,124.71407344797501,2018-03-09T02:23:00Z,2885
10.87149007945,124.7140482394,2018-03-09T02:30:00Z,2973
10.871405820375,124.714013580225,2018-03-09T02:35:00Z,2025
10.87140508695,124.7140111914,2018-03-09T02:39:00Z,2041
10.87140508695,124.7140111914,2018-03-09T02:39:00Z,2891
10.87140508695,124.7140111914,2018-03-09T02:39:00Z,2892
10.871413887975,124.7140487423,2018-03-09T02:46:00Z,2972
10.871412463,124.714043650275,2018-03-09T02:48:00Z,2975
10.871380360325,124.71404339885001,2018-03-09T03:00:00Z,2974
10.871393016999999,124.71400676992499,2018-03-09T03:14:00Z,2976
10.871399177699999,124.714009976025,2018-03-09T03:15:00Z,2891
10.87139381325,124.71397485585,2018-03-09T03:25:00Z,2903
10.8713932894,124.71396655775,2018-03-09T03:27:00Z,2977
10.87138411125,124.713953377225,2018-03-09T03:29:00Z,2029
10.871378285825,124.71395105125,2018-03-09T03:30:00Z,2978
10.871452800925,124.713948515725,2018-03-09T03:39:00Z,2904
10.87146329925,124.713890366225,2018-03-09T03:48:00Z,2979
10.87146329925,124.713890366225,2018-03-09T03:48:00Z,2294
10.871487816325,124.71387974219999,2018-03-09T03:59:00Z,1143
10.871487816325,124.71387974219999,2018-03-09T03:59:00Z,1142
10.871490917625,124.713876326575,2018-03-09T04:01:00Z,2907
10.871511180875,124.7138527944,2018-03-09T04:13:00Z,2980
10.871494982875,124.713856838625,2018-03-09T04:18:00Z,2906
10.87155973305,124.713830561375,2018-03-09T04:23:00Z,2982
10.87152157445,124.713870626875,2018-03-09T04:28:00Z,2981
10.8719912544,124.713927079,2018-03-09T06:12:00Z,2983
10.871961310025,124.71392389385,2018-03-09T06:18:00Z,660
10.871988299775,124.71387768865,2018-03-09T06:33:00Z,2984
10.872046009175,124.713863669875,2018-03-09T06:38:00Z,2985
10.872158997225,124.713874859725,2018-03-09T06:39:00Z,2985
10.871913805624999,124.71381042384999,2018-03-09T06:52:00Z,2986
10.871946432175001,124.71367017365,2018-03-09T07:05:00Z,2987
10.871846457025,124.713821068875,2018-03-09T07:15:00Z,2990
10.8718562429,124.71383355789999,2018-03-09T07:17:00Z,2990
10.87186560965,124.713833285475,2018-03-09T07:18:00Z,2602
10.871834848075,124.713810277175,2018-03-09T07:21:00Z,2988
10.871818545275,124.713771510875,2018-03-09T07:22:00Z,2989
10.871803248299999,124.713780856675,2018-03-09T07:27:00Z,1063
10.8710630634,124.714276625325,2018-03-09T07:53:00Z,2991
10.870858167775001,124.7144544893,2018-03-09T08:03:00Z,2462
10.87084894765,124.7144464217,2018-03-09T08:04:00Z,2992
10.870838952275,124.7144520376,2018-03-09T08:05:00Z,2993
10.87079295655,124.7145173536,2018-03-10T01:43:00Z,2993
10.870706036225,124.71458799205,2018-03-10T01:52:00Z,2464
10.87067114655,124.7145577753,2018-03-10T02:01:00Z,2994
10.8705442445,124.7146980255,2018-03-10T02:13:00Z,2995
10.870596065625001,124.71466738962499,2018-03-10T02:19:00Z,2996
10.870475261475,124.71472518285,2018-03-10T02:23:00Z,2997
10.8704914176,124.714727927925,2018-03-10T02:31:00Z,2998
10.870490369825,124.714724344675,2018-03-10T02:33:00Z,2998
10.870391337675,124.7147939354,2018-03-10T02:38:00Z,2467
10.870306827125,124.714956795775,2018-03-10T02:53:00Z,2864
10.87033867835,124.715021231675,2018-03-10T03:04:00Z,3000
10.870253329650001,124.715089900425,2018-03-10T03:10:00Z,2469
10.870258254,124.715082838675,2018-03-10T03:12:00Z,2999
10.87024448675,124.7151203267,2018-03-10T03:23:00Z,3001
10.8702444448,124.71512240125,2018-03-10T03:25:00Z,2470
10.87031984,124.71517554249999,2018-03-10T03:36:00Z,3002
10.869796480966667,124.71579057166667,2018-03-10T03:54:00Z,2461
10.869837775825001,124.715807160825,2018-03-10T05:41:00Z,2725
10.869796578799999,124.715853889925,2018-03-10T05:44:00Z,2724
10.869796578799999,124.715853889925,2018-03-10T05:44:00Z,2723
10.86974350035,124.715855838725,2018-03-10T05:45:00Z,2722
10.869753789175,124.715864995975,2018-03-10T05:46:00Z,3003
10.8697512746,124.715930500525,2018-03-10T06:00:00Z,3004
10.869737339675,124.715933853275,2018-03-10T06:04:00Z,3005
10.869822185475,124.7159955022,2018-03-10T06:20:00Z,3006
10.8696779958,124.71592901275,2018-03-10T06:22:00Z,3007
10.869531731575,124.716034813325,2018-03-10T06:33:00Z,3008
10.869564211450001,124.7160536307,2018-03-10T06:47:00Z,2720
10.8695434453,124.716097698525,2018-03-10T06:56:00Z,2719
10.869592709925,124.716110334275,2018-03-10T07:05:00Z,2717
10.869491666075,124.71623191375,2018-03-10T07:19:00Z,2715
10.86944032695,124.7162574786,2018-03-10T07:23:00Z,3009
10.86944476935,124.71635431055,2018-03-10T07:38:00Z,2716
10.8693067194,124.71634410555,2018-03-10T07:43:00Z,3010
10.86913518792,124.71632802488,2018-03-10T07:52:00Z,3012
10.869150292133334,124.71631522286667,2018-03-10T07:53:00Z,3011
10.869121437425,124.716339809825,2018-03-10T08:09:00Z,2067
10.869111840150001,124.7163393698,2018-03-10T08:10:00Z,3013
10.869063120349999,124.716324910975,2018-03-10T08:14:00Z,3014
10.633405766,124.777037194025,2018-03-11T03:13:00Z,2185
10.633487720025,124.776947025675,2018-03-11T03:19:00Z,3016
10.6334637478,124.776955386625,2018-03-11T03:28:00Z,3017
10.633503268475,124.77693577295,2018-03-11T03:31:00Z,3018
10.633571350475,124.77680256357499,2018-03-11T03:40:00Z,2177
10.63363411,124.77681595364999,2018-03-11T03:50:00Z,2178
10.633619839775001,124.77682123427499,2018-03-11T04:00:00Z,2799
10.63358874295,124.776789005825,2018-03-11T04:01:00Z,2800
10.633551192,124.776783452825,2018-03-11T04:02:00Z,2798
10.63356919215,124.77678188122499,2018-03-11T04:06:00Z,2797
10.633531243075,124.776765347925,2018-03-11T04:07:00Z,2795
10.633493210200001,124.7767201485,2018-03-11T04:14:00Z,2794
10.633492686324999,124.77672785985,2018-03-11T04:15:00Z,2793
10.633513976375,124.776597500325,2018-03-11T04:22:00Z,2791
10.63350161305,124.77659483905,2018-03-11T04:23:00Z,2792
10.633699740275,124.776784081475,2018-03-11T04:34:00Z,2179
10.63372597565,124.77678594645,2018-03-11T04:36:00Z,2180
10.633731109575,124.77688168875,2018-03-11T04:42:00Z,2187
10.633864612325,124.7768881428,2018-03-11T04:48:00Z,3019
10.633953607175,124.7769117169,2018-03-11T05:00:00Z,2808
10.634000503900001,124.7768888972,2018-03-11T05:12:00Z,2806
10.6339874072,124.776884245225,2018-03-11T05:17:00Z,2807
10.633996480625001,124.776913246625,2018-03-11T06:37:00Z,2809
10.634171536675,124.77682997240001,2018-03-11T06:45:00Z,3020
10.634249991275,124.77674481225,2018-03-11T06:52:00Z,3021
10.63424232185,124.77670581545,2018-03-11T06:58:00Z,2167
10.6343369745,124.77672706357501,2018-03-11T07:05:00Z,2169
10.634489294625,124.776556428975,2018-03-11T07:08:00Z,771
10.634508698725,124.776527280925,2018-03-11T07:09:00Z,3022
10.6346400641,124.77638715645,2018-03-11T07:28:00Z,533
10.634412516375,124.77635243442501,2018-03-11T07:30:00Z,3023
10.6344049936,124.7763865907,2018-03-11T07:40:00Z,764
10.634534284474999,124.77636251365,2018-03-11T07:42:00Z,3025
10.634540340400001,124.77637502365,2018-03-11T07:49:00Z,3024
10.634571458175,124.776361340175,2018-03-11T07:52:00Z,3026
10.634604943925,124.776359621875,2018-03-11T07:59:00Z,3028
10.63386201395,124.7765181237,2018-03-12T02:26:00Z,2821
10.6339109852,124.776388560425,2018-03-12T02:33:00Z,3030
10.63401762395,124.77637839735,2018-03-12T02:42:00Z,1005
10.634120700425001,124.7764697182,2018-03-12T02:50:00Z,3032
10.63408000625,124.776522754675,2018-03-12T03:03:00Z,2830
10.63408000625,124.776522754675,2018-03-12T03:03:00Z,2829
10.634057961875,124.7765904176,2018-03-12T03:05:00Z,2826
10.634007188475,124.77658943275,2018-03-12T03:08:00Z,2828
10.633986673775,124.77659100435,2018-03-12T03:09:00Z,2827
10.633937178675,124.77654836139999,2018-03-12T03:15:00Z,2822
10.633923369475,124.7765954258,2018-03-12T03:28:00Z,2823
10.633876367925,124.7766256635,2018-03-12T03:35:00Z,2181
10.633813168375,124.77662218505,2018-03-12T03:38:00Z,2819
10.633840011425,124.77658664572499,2018-03-12T03:45:00Z,1003
10.6338228495,124.776649971025,2018-03-12T03:47:00Z,2820
10.633910503225,124.776697580225,2018-03-12T03:48:00Z,2817
10.633906207525,124.7766992147,2018-03-12T03:59:00Z,2812
10.633879133975,124.77669812505,2018-03-12T04:00:00Z,2162
10.63388368115,124.7767069051,2018-03-12T04:04:00Z,2816
10.633978354749999,124.776703112275,2018-03-12T04:17:00Z,3031
10.6341191707,124.77652476635001,2018-03-12T06:01:00Z,2164
10.6342675304,124.7767306678,2018-03-12T06:07:00Z,1007
10.634270191675,124.77672392035,2018-03-12T06:08:00Z,3033
10.634270191675,124.77672392035,2018-03-12T06:08:00Z,2166
10.634471210625,124.77670397145,2018-03-12T06:18:00Z,3034
10.634444619075,124.7766965744,2018-03-12T06:22:00Z,3035
10.634477622775,124.776694877075,2018-03-12T06:24:00Z,869
10.634531057425,124.77666681865,2018-03-12T06:30:00Z,3035
10.63455773285,124.77668154985,2018-03-12T06:35:00Z,3036
10.6346585881,124.776630105925,2018-03-12T06:41:00Z,3038
10.634666949025,124.77658698105,2018-03-12T06:50:00Z,3037
10.6347018387,124.77657639885,2018-03-12T06:52:00Z,3040
10.634746388549999,124.776575875025,2018-03-12T06:54:00Z,3039
10.634784714775,124.7765343636,2018-03-12T07:03:00Z,3041
10.63483682925,124.77647275665,2018-03-12T07:09:00Z,3042
10.6348633161,124.776473175725,2018-03-12T07:14:00Z,3044
10.634835131925,124.776458989375,2018-03-12T07:18:00Z,866
10.63483877805,124.77643969005,2018-03-12T07:19:00Z,3043
10.6348765804,124.7764395224,2018-03-12T07:26:00Z,3046
10.634909521325,124.77645052365,2018-03-12T07:30:00Z,3045
10.634966308700001,124.776420285925,2018-03-12T07:36:00Z,3048
10.634975403075,124.776407273025,2018-03-12T07:40:00Z,3047
10.635037240575,124.77636330992499,2018-03-12T07:47:00Z,3049
10.635065340925,124.7763759666,2018-03-12T07:56:00Z,3050
10.635104379625,124.7763698688,2018-03-12T07:57:00Z,3051
10.63514599575,124.7763281269,2018-03-12T08:02:00Z,3052
10.635181388375,124.7763092676,2018-03-12T08:11:00Z,3053
10.6351952604,124.776317419025,2018-03-12T08:21:00Z,3054
10.635230296775,124.77630522335,2018-03-12T08:27:00Z,3055
10.640960878225,124.78514808930001,2018-03-14T02:00:00Z,3056
10.640818700175,124.7849404486,2018-03-14T02:19:00Z,2259
10.6406929088,124.7846217267,2018-03-14T02:28:00Z,3057
10.640639390325,124.7845561593,2018-03-14T02:45:00Z,2260
10.64064632635,124.7840927029,2018-03-14T02:54:00Z,2261
10.640647793175,124.784039498775,2018-03-14T02:59:00Z,3058
10.640807992325,124.7838612995,2018-03-14T03:12:00Z,3059
10.6409002561,124.783559425275,2018-03-14T03:23:00Z,446
10.640874356025,124.78349721059999,2018-03-14T03:26:00Z,2263
10.6409903616,124.78331609862501,2018-03-14T03:32:00Z,3060
10.6410580245,124.783189971925,2018-03-14T03:50:00Z,3062
10.641115922474999,124.783188693675,2018-03-14T04:02:00Z,3061
10.6410845113,124.7831974947,2018-03-14T04:03:00Z,3063
10.641079628850001,124.78295402135001,2018-03-14T04:13:00Z,3064
10.64108637625,124.782966761825,2018-03-14T06:12:00Z,2140
10.64107952405,124.78269145825,2018-03-14T06:22:00Z,2142
10.641112946925,124.782728066225,2018-03-14T06:30:00Z,3065
10.64100041985,124.782539578175,2018-03-14T06:40:00Z,3066
10.6405692338,124.781907687425,2018-03-14T06:48:00Z,1230
10.640575813575,124.78188205975,2018-03-14T06:50:00Z,2144
10.640657621,124.7814040608,2018-03-14T07:22:00Z,2933
10.64072362845,124.78119036415,2018-03-14T07:30:00Z,1255
10.640691881999999,124.78117592635,2018-03-14T07:40:00Z,2932
10.64066204245,124.78112576065,2018-03-14T07:44:00Z,2931
10.64075906295,124.7810951248,2018-03-14T07:50:00Z,3067
10.64040978905,124.780856533925,2018-03-14T08:01:00Z,2935
10.64051024615,124.780861123,2018-03-14T08:04:00Z,2928
10.640921064175,124.78095020165,2018-03-15T02:04:00Z,3068
10.640901953425,124.78068361525,2018-03-15T02:18:00Z,3069
10.641071917475,124.7804533434,2018-03-15T02:41:00Z,3070
10.641027619125,124.780397540875,2018-03-15T02:52:00Z,3071
10.64098036615,124.780249663175,2018-03-15T02:57:00Z,2936
10.641076318,124.779967297825,2018-03-15T03:14:00Z,2937
10.6407327857,124.77984236555,2018-03-15T03:35:00Z,2925
10.64068048265,124.779588687225,2018-03-15T03:40:00Z,2923
10.64072144915,124.779538039575,2018-03-15T03:48:00Z,2922
10.640770839525,124.7794223274,2018-03-15T03:54:00Z,2921
10.640904593750001,124.7790557239,2018-03-15T05:24:00Z,3072
10.640868383925,124.779108634675,2018-03-15T05:30:00Z,3073
10.640875969549999,124.7790913889,2018-03-15T05:38:00Z,3074
10.640934286625,124.77911898635,2018-03-15T05:46:00Z,2916
10.64113075845,124.77865900845,2018-03-15T06:00:00Z,3075
10.641097629,124.778629147925,2018-03-15T06:07:00Z,2877
10.641096078324999,124.77865919705,2018-03-15T06:13:00Z,2880
10.6411296269,124.7785768658,2018-03-15T06:15:00Z,2875
10.64122316895,124.77836687815,2018-03-15T06:32:00Z,3077
10.6412754301,124.778375364825,2018-03-15T06:37:00Z,3076
10.641285509325,124.778330081625,2018-03-15T06:40:00Z,2846
10.641286892350001,124.778249426725,2018-03-15T06:55:00Z,2847
10.641289113575,124.77813107425,2018-03-15T07:04:00Z,3078
10.64135474385,124.778058172675,2018-03-15T07:13:00Z,2841
10.641373854600001,124.777996356125,2018-03-15T07:23:00Z,3079
10.64138173355,124.7780095157,2018-03-15T07:25:00Z,2840
10.64150777645,124.7778858198,2018-03-15T07:29:00Z,2838
10.6415542541,124.77787125625,2018-03-15T07:32:00Z,2839
10.641524372625,124.777876453,2018-03-15T07:37:00Z,2837
10.641585728125,124.77778840112501,2018-03-15T07:46:00Z,3080
10.634788821925,124.77629170755,2018-03-16T01:52:00Z,563
10.6347697531,124.77627441985,2018-03-16T01:53:00Z,1194
10.63480349025,124.776239278725,2018-03-16T02:06:00Z,2172
10.63480001175,124.776182679925,2018-03-16T02:18:00Z,3081
10.634981961925,124.776109945975,2018-03-16T02:25:00Z,3082
10.63511414455,124.776047123575,2018-03-16T02:37:00Z,574
10.6351364404,124.7758512385,2018-03-16T02:40:00Z,3085
10.635151234475,124.775856079075,2018-03-16T02:47:00Z,3083
10.635162068075001,124.77585186715,2018-03-16T02:52:00Z,3084
10.635221097625,124.775876384225,2018-03-16T03:02:00Z,3086
10.6352300453,124.775917979425,2018-03-16T03:06:00Z,3087
10.63520502535,124.775948468575,2018-03-16T03:14:00Z,3088
10.634986571975,124.776193660225,2018-03-16T03:31:00Z,3084
10.63496920045,124.77620772087499,2018-03-16T03:39:00Z,3090
10.634980662725,124.77618747855,2018-03-16T03:50:00Z,3091
10.634946129274999,124.776276494375,2018-03-16T04:01:00Z,3092
10.634766358425,124.77633208735,2018-03-16T05:39:00Z,3093
10.635148929425,124.776135259325,2018-03-16T05:47:00Z,1202
10.635150982999999,124.77609831607501,2018-03-16T05:55:00Z,3094
10.6351753953,124.776100285825,2018-03-16T05:57:00Z,574
10.635155069175,124.77615537585,2018-03-16T06:05:00Z,3095
10.635192913475,124.776083962075,2018-03-16T06:11:00Z,3096
10.63517357225,124.77605370340001,2018-03-16T06:18:00Z,3097
10.635178391825,124.77600293,2018-03-16T06:23:00Z,3098
10.635168040175,124.775992746025,2018-03-16T06:24:00Z,1173
10.635242995325001,124.77597841295,2018-03-16T06:29:00Z,3099
10.6352570141,124.775960245175,2018-03-16T06:35:00Z,3100
10.635310825874999,124.775924077275,2018-03-16T06:38:00Z,3102
10.635314933025,124.775987926425,2018-03-16T06:53:00Z,3103
10.63530653015,124.77600125365,2018-03-16T06:56:00Z,3104
10.635340204475,124.7760170535,2018-03-16T06:59:00Z,1260
10.635300138975,124.775988073075,2018-03-16T07:00:00Z,1263
10.635325179875,124.77599414995,2018-03-16T07:04:00Z,3105
10.63530250685,124.776053556725,2018-03-16T07:12:00Z,3106
10.6355047831,124.7758298018,2018-03-16T07:26:00Z,3107
10.63568535025,124.77576574312499,2018-03-16T07:39:00Z,1241
10.87466200115,124.71065878635,2018-03-17T02:29:00Z,2001
10.874381479824999,124.710791409,2018-03-17T02:39:00Z,2566
10.87436771255,124.71078946025,2018-03-17T02:40:00Z,2207
10.874332466625,124.710800796725,2018-03-17T02:48:00Z,2568
10.874333472475,124.710846960075,2018-03-17T02:55:00Z,2209
10.874346841600001,124.7108368599,2018-03-17T02:56:00Z,730
10.8743301197,124.71081867115001,2018-03-17T02:59:00Z,2208
10.8742511412,124.71078365574999,2018-03-17T03:04:00Z,729
10.874333388625,124.710842077625,2018-03-17T03:08:00Z,3108
10.8741553151,124.710915125875,2018-03-17T03:13:00Z,2210
10.874198942925,124.7109848424,2018-03-17T03:17:00Z,972
10.874240391425001,124.710904019875,2018-03-17T03:18:00Z,1032
10.874264866575,124.710991631725,2018-03-17T03:27:00Z,2569
10.8742533205,124.711012355975,2018-03-17T03:34:00Z,3109
10.873978561725,124.7108796914,2018-03-17T03:42:00Z,2638
10.87395343695,124.710918562475,2018-03-17T03:45:00Z,942
10.87395343695,124.710918562475,2018-03-17T03:45:00Z,2211
10.873888540100001,124.71084354445,2018-03-17T04:00:00Z,2618
10.873898221175,124.710853581775,2018-03-17T04:03:00Z,2201
10.873896104725,124.7107106494,2018-03-17T05:53:00Z,2613
10.8738953923,124.710714526,2018-03-17T05:55:00Z,2014
10.873916095624999,124.710755471625,2018-03-17T06:00:00Z,489
10.873932796550001,124.71077917145,2018-03-17T06:05:00Z,2013
10.873798036475,124.71088681604999,2018-03-17T06:11:00Z,2008
10.873784332075,124.711235545075,2018-03-17T06:18:00Z,268
10.87370445255,124.711431199675,2018-03-17T06:21:00Z,435
10.873508672225,124.711669413375,2018-03-17T06:31:00Z,2224
10.873609171224999,124.7110749688,2018-03-17T06:49:00Z,2220
10.873526274225,124.711609482775,2018-03-17T06:55:00Z,956
10.8731902018,124.712038741,2018-03-17T07:02:00Z,917
10.873225280075001,124.7120915679,2018-03-17T07:04:00Z,2234
10.873096408325,124.712148418175,2018-03-17T07:11:00Z,2627
10.632377369299999,124.77659102532499,2018-03-18T02:02:00Z,3110
10.632384354266668,124.7765759099,2018-03-18T02:07:00Z,3111
10.63228653045,124.77646292885001,2018-03-18T02:15:00Z,2747
10.632307743666667,124.77644199506666,2018-03-18T02:26:00Z,3113
10.6323009054,124.776471834625,2018-03-18T02:29:00Z,3112
10.632515440225,124.77678705705,2018-03-18T02:41:00Z,2788
10.632515440225,124.77678705705,2018-03-18T02:41:00Z,2149
10.63254626465,124.77686787955,2018-03-18T02:46:00Z,2760
10.632518688233334,124.7768601682,2018-03-18T02:52:00Z,2528
10.6325344881,124.77669227870001,2018-03-18T02:58:00Z,2150
10.63267397136,124.77660384962,2018-03-18T03:07:00Z,2152
10.63268775122,124.77659364045999,2018-03-18T03:17:00Z,2531
10.63268775122,124.77659364045999,2018-03-18T03:17:00Z,2151
10.63266956245,124.77665120735,2018-03-18T03:23:00Z,2781
10.632686221499998,124.77664789650001,2018-03-18T03:27:00Z,2153
10.6326936465,124.77673267946666,2018-03-18T03:29:00Z,2530
10.6326782168,124.776717131025,2018-03-18T03:30:00Z,2154
10.632623860125,124.77685065475,2018-03-18T03:41:00Z,2786
