anem_id,mlat,mlon
3108,NaN,NaN
3109,NaN,NaN
3110,10.632377369299999,124.77659102532499
3111,10.632384354266668,124.7765759099
3112,10.6323009054,124.776471834625
3113,10.632307743666667,124.77644199506666
3114,10.63260418362,124.77691305802
3115,10.6326982705,124.776876952975
3116,10.63268777215,124.776932923125
3117,10.6327579706,124.77697235995001
3118,10.6328604184,124.7769554914
3119,10.633104038425,124.777091927825
3120,10.6330990931,124.7770551732
NA,10.63287742318875,124.7768704276475
